section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,405,2023-05-12 10:23:07.125559074,2023-05-12 10:23:07.661503074,535,516.974,299.301,-2.9124213850725824,16.62905662586449
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,406,2023-05-12 10:23:07.681474074,2023-05-12 10:23:08.45473074,363,501.155,302.82,-4.129386344727803,16.357421613490317
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,407,2023-05-12 10:23:08.81511074,2023-05-12 10:23:09.177496074,1095,508.908,301.735,-3.53266439805401,16.442716339924413
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,408,2023-05-12 10:23:09.341561074,2023-05-12 10:23:09.409505074,67,518.075,277.685,-2.843934570453776,18.25393287590267
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,409,2023-05-12 10:23:09.657536074,2023-05-12 10:23:11.301423074,1643,505.566,307.833,-3.784581668572775,15.983218923733215
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,410,2023-05-12 10:23:11.549491074,2023-05-12 10:23:12.381471074,831,506.843,313.788,-3.680896857074419,15.536644680621311
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,411,2023-05-12 10:23:12.413499074,2023-05-12 10:23:12.505431074,91,441.649,272.198,-8.790871746124983,18.60268485200156
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,412,2023-05-12 10:23:12.537452074,2023-05-12 10:23:13.521558074,984,509.399,315.368,-3.4830811394323944,15.419128953042875
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,413,2023-05-12 10:23:13.729489074,2023-05-12 10:23:13.789462074,59,523.347,290.141,-2.4263277220482204,17.31968317184114
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,414,2023-05-12 10:23:13.809524074,2023-05-12 10:23:14.209477074,399,501.355,317.468,-4.099241977803473,15.25772841974246
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,415,2023-05-12 10:23:14.237566074,2023-05-12 10:23:17.109461074,2871,509.33,320.64,-3.4841098363003664,15.023233041016324
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,416,2023-05-12 10:23:17.309565074,2023-05-12 10:23:18.117511074,807,508.823,320.287,-3.5233423605330287,15.049525451035285
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,417,2023-05-12 10:23:18.377512074,2023-05-12 10:23:18.649714074,272,515.081,324.496,-3.040005017746893,14.735952302750878
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,418,2023-05-12 10:23:18.693466074,2023-05-12 10:23:18.773513074,80,453.152,272.996,-7.894834701919816,18.556340704152056
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,419,2023-05-12 10:23:18.809524074,2023-05-12 10:23:19.777535074,968,512.573,316.595,-3.238219266946724,15.328297588890027
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,420,2023-05-12 10:23:19.809569074,2023-05-12 10:23:20.989502074,1179,523.842,327.532,-2.366578068637513,14.51085175838196
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,421,2023-05-12 10:23:21.89519074,2023-05-12 10:23:21.161512074,71,471.147,285.104,-6.473440825248975,17.666080106374302
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,422,2023-05-12 10:23:21.249492074,2023-05-12 10:23:23.117534074,1868,503.997,328.334,-3.886620935455398,14.44336067437766
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,423,2023-05-12 10:23:23.137447074,2023-05-12 10:23:24.105546074,968,512.216,319.151,-3.26373734944816,15.13621620994756
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,424,2023-05-12 10:23:24.157523074,2023-05-12 10:23:25.617465074,1459,502.57,347.014,-3.9802468142937264,13.040761002371532
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,425,2023-05-12 10:23:25.649513074,2023-05-12 10:23:25.785471074,135,473.493,314.914,-6.242855096672283,15.43209964310042
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,426,2023-05-12 10:23:25.857481074,2023-05-12 10:23:25.945524074,88,398.801,357.067,-11.871387716563614,12.209173933231614
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,427,2023-05-12 10:23:25.977458074,2023-05-12 10:23:26.121474074,144,467.195,358.916,-6.663586065140037,12.12980216653565
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,428,2023-05-12 10:23:26.225495074,2023-05-12 10:23:26.585431074,359,517.45,338.763,-2.849610127960494,13.665579526850298
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,429,2023-05-12 10:23:26.621578074,2023-05-12 10:23:27.189419074,567,527.009,354.879,-2.112301246287153,12.458139781899124
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,430,2023-05-12 10:23:27.349494074,2023-05-12 10:23:28.345438074,995,534.756,331.954,-1.528750767753446,14.181322903931548
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,431,2023-05-12 10:23:28.369489074,2023-05-12 10:23:28.849535074,480,551.16,346.797,-0.2722484573839705,13.06837952892691
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,432,2023-05-12 10:23:28.877497074,2023-05-12 10:23:29.905656074,1028,490.882,311.692,-4.910416274131795,15.685524256728868
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,433,2023-05-12 10:23:30.1435074,2023-05-12 10:23:30.81529074,80,434.79,282.637,-9.295447508615698,17.81230922033198
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,434,2023-05-12 10:23:30.125605074,2023-05-12 10:23:32.117492074,1991,499.464,313.492,-4.248492398579766,15.555253012823444
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,435,2023-05-12 10:23:32.141500074,2023-05-12 10:23:32.957589074,816,508.939,312.16,-3.521184831172113,15.659846338299731
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,436,2023-05-12 10:23:32.985858074,2023-05-12 10:23:34.629477074,1643,575.29,315.614,1.5817093726847826,15.40986573826844
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,437,2023-05-12 10:23:34.661564074,2023-05-12 10:23:34.889499074,227,547.844,332.995,-0.5264879200772777,14.10485760361196
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,438,2023-05-12 10:23:34.925502074,2023-05-12 10:23:35.209479074,283,481.405,360.585,-5.580357095461571,12.012935957425553
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,439,2023-05-12 10:23:35.305524074,2023-05-12 10:23:36.21457074,715,519.958,331.768,-2.661825181611787,14.19159965983708
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,440,2023-05-12 10:23:36.41734074,2023-05-12 10:23:36.509540074,467,505.165,331.297,-3.7947076668652766,14.221426137946478
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,441,2023-05-12 10:23:36.569545074,2023-05-12 10:23:36.729493074,159,459.645,284.305,-7.365894338905745,17.715286489635048
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,442,2023-05-12 10:23:36.749492074,2023-05-12 10:23:36.817492074,68,435.173,284.399,-9.2611128055433,17.68088029727525
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,443,2023-05-12 10:23:36.897467074,2023-05-12 10:23:37.457822074,560,511.68,328.373,-3.297975730051068,14.443581712565292
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,444,2023-05-12 10:23:37.485453074,2023-05-12 10:23:37.973502074,488,487.779,298.045,-5.16693477907006,16.707842667278204
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,445,2023-05-12 10:23:38.21602074,2023-05-12 10:23:38.421587074,399,509.7,320.068,-3.4561720730832097,15.06637818625871
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,446,2023-05-12 10:23:38.445497074,2023-05-12 10:23:38.561582074,116,534.823,334.821,-1.522730841798655,13.96593502406665
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,447,2023-05-12 10:23:38.589484074,2023-05-12 10:23:38.665568074,76,476.23,337.256,-6.001966651938721,13.758840143332463
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,448,2023-05-12 10:23:38.685618074,2023-05-12 10:23:39.97462074,411,530.736,361.083,-1.826260544822232,11.993105040633996
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,449,2023-05-12 10:23:39.157462074,2023-05-12 10:23:39.245584074,88,601.255,322.306,3.572010788763518,14.90041586161748
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,450,2023-05-12 10:23:39.285620074,2023-05-12 10:23:39.857511074,571,516.871,321.581,-2.904638436894048,14.95553885219599
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,451,2023-05-12 10:23:39.881485074,2023-05-12 10:23:40.249498074,368,532.769,305.158,-1.6909789811400486,16.19391277281504
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,452,2023-05-12 10:23:40.421571074,2023-05-12 10:23:40.825463074,403,518.71,314.38,-2.768168889076557,15.496973590203032
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,453,2023-05-12 10:23:40.857475074,2023-05-12 10:23:41.97426074,239,535.867,347.535,-1.4392661821182664,13.011293930070334
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,454,2023-05-12 10:23:41.425542074,2023-05-12 10:23:41.625496074,199,559.992,363.093,0.4002385592756308,11.84470411253477
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,455,2023-05-12 10:23:41.665411074,2023-05-12 10:23:41.785464074,120,494.32,362.093,-4.596452453518903,11.90597244182749
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,456,2023-05-12 10:23:41.885814074,2023-05-12 10:23:42.73445074,187,507.551,338.377,-3.6065581195738896,13.691038253724445
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,457,2023-05-12 10:23:42.93481074,2023-05-12 10:23:42.321472074,227,528.867,328.035,-1.9813034496134547,14.474378644731244
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,458,2023-05-12 10:23:42.465452074,2023-05-12 10:23:42.697486074,232,427.652,312.751,-9.769871535129688,15.55065610995643
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,459,2023-05-12 10:23:42.737509074,2023-05-12 10:23:42.797528074,60,520.85,313.393,-2.604259257386807,15.571802604870712
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,460,2023-05-12 10:23:42.865464074,2023-05-12 10:23:43.5667074,140,552.277,396.007,-0.1864996469271246,9.373200551870392
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,461,2023-05-12 10:23:43.33568074,2023-05-12 10:23:43.789517074,755,532.79,324.86,-1.6817701861641872,14.713732391484143
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,462,2023-05-12 10:23:43.989532074,2023-05-12 10:23:44.149489074,159,572.963,333.23,1.396516118858936,14.086741427128318
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,463,2023-05-12 10:23:44.289478074,2023-05-12 10:23:44.485615074,196,554.364,313.533,-0.0269349895075697,15.567476654075591
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,464,2023-05-12 10:23:44.509471074,2023-05-12 10:23:44.737464074,227,514.387,310.266,-3.10356867921764,15.80438746251428
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,465,2023-05-12 10:23:44.777508074,2023-05-12 10:23:44.945569074,168,579.625,308.167,1.9188140750933924,15.968672868439873
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,466,2023-05-12 10:23:44.977489074,2023-05-12 10:23:45.233425074,255,505.454,330.866,-3.772905996106641,14.25391505564733
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,467,2023-05-12 10:23:45.281730074,2023-05-12 10:23:45.561475074,279,540.36,316.344,-1.103215667908046,15.354919020111534
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,468,2023-05-12 10:23:45.585498074,2023-05-12 10:23:45.849447074,263,487.77,311.826,-5.149632597399622,15.673573729783763
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,469,2023-05-12 10:23:45.873454074,2023-05-12 10:23:45.945527074,72,524.513,329.555,-2.3141288839634924,14.359053538046007
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,470,2023-05-12 10:23:45.981488074,2023-05-12 10:23:46.805837074,824,511.433,323.982,-3.32014138913642,14.773223890563903
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,471,2023-05-12 10:23:46.833471074,2023-05-12 10:23:46.901514074,68,508.215,344.571,-3.5512373648845315,13.226371466862304
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,472,2023-05-12 10:23:47.45535074,2023-05-12 10:23:47.809552074,764,505.529,306.956,-3.7882858704511833,16.049070964955742
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,473,2023-05-12 10:23:47.949417074,2023-05-12 10:23:49.525484074,1576,503.693,312.715,-3.924131503306783,15.615707010965476
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,474,2023-05-12 10:23:49.669463074,2023-05-12 10:23:50.141501074,472,520.46,329.962,-2.62440056125369,14.32737064279615
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,475,2023-05-12 10:23:50.185490074,2023-05-12 10:23:50.261428074,75,446.197,278.274,-8.42217979466805,18.152838852710964
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,476,2023-05-12 10:23:50.337582074,2023-05-12 10:23:52.689583074,2352,503.177,308.862,-3.967502556296103,15.904797526355235
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,477,2023-05-12 10:23:52.737476074,2023-05-12 10:23:52.797498074,60,421.555,282.107,-10.322557140824824,17.834604602010067
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,478,2023-05-12 10:23:52.829503074,2023-05-12 10:23:53.33507074,204,490.189,319.495,-4.954433050381265,15.09959925339411
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,479,2023-05-12 10:23:53.73461074,2023-05-12 10:23:53.161519074,88,487.415,396.112,-5.093549532037069,9.352180890256438
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,480,2023-05-12 10:23:53.193486074,2023-05-12 10:23:53.309610074,116,546.713,378.153,-0.6088762090252609,10.713448356545769
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,481,2023-05-12 10:23:53.345492074,2023-05-12 10:23:53.917500074,572,505.654,379.357,-3.723317604759061,10.615114813062236
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,482,2023-05-12 10:23:53.957538074,2023-05-12 10:23:54.17506074,59,477.121,381.844,-5.884763261060317,10.41726585385461
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,483,2023-05-12 10:23:54.85503074,2023-05-12 10:23:54.225512074,140,460.49,352.605,-7.182468101618899,12.598099474558447
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,484,2023-05-12 10:23:54.345497074,2023-05-12 10:23:54.677666074,332,567.502,346.74,0.9751826613774,13.072501248053705
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,485,2023-05-12 10:23:54.797550074,2023-05-12 10:23:55.65489074,267,493.177,331.207,-4.712504938323593,14.222488554028654
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,486,2023-05-12 10:23:55.97537074,2023-05-12 10:23:55.581468074,483,525.923,327.82,-2.2069853545089524,14.489804264049932
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,487,2023-05-12 10:23:55.609529074,2023-05-12 10:23:56.865489074,1255,502.525,313.27,-4.013366901796899,15.573533903992338
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,488,2023-05-12 10:23:56.893473074,2023-05-12 10:23:56.973483074,80,554.188,327.068,-0.0407245700150511,14.550474827942836
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,489,2023-05-12 10:23:57.5493074,2023-05-12 10:23:57.313585074,308,486.025,314.52,-5.28036150978039,15.470344418395293
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,490,2023-05-12 10:23:57.409459074,2023-05-12 10:23:57.945472074,536,488.391,326.29,-5.084525596421259,14.588725835216286
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,491,2023-05-12 10:23:58.77497074,2023-05-12 10:23:58.217645074,140,485.996,312.981,-5.284568546351509,15.585765298457495
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,492,2023-05-12 10:23:58.241554074,2023-05-12 10:23:58.645443074,403,497.146,336.755,-4.4033722055780204,13.808170385556402
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,493,2023-05-12 10:23:58.665653074,2023-05-12 10:23:58.757476074,91,529.563,341.882,-1.922463883197455,13.434624282876287
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,494,2023-05-12 10:23:58.865546074,2023-05-12 10:23:59.61508074,195,573.057,354.961,1.3967348414726868,12.454629319556688
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,495,2023-05-12 10:23:59.117555074,2023-05-12 10:23:59.509639074,392,489.912,320.279,-4.974789238078628,15.040610832439656
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,496,2023-05-12 10:23:59.537534074,2023-05-12 10:23:59.977471074,439,493.676,327.715,-4.677926518246902,14.484777587558444
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,497,2023-05-12 10:24:00.57466074,2023-05-12 10:24:00.209466074,152,424.05,297.623,-10.085743107489092,16.6775288353353
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,498,2023-05-12 10:24:00.277504074,2023-05-12 10:24:00.397484074,119,494.645,347.423,-4.584572085271213,13.006613154647356
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,499,2023-05-12 10:24:00.569544074,2023-05-12 10:24:00.973558074,404,484.446,336.458,-5.374808904525885,13.823707624400052
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,500,2023-05-12 10:24:01.89484074,2023-05-12 10:24:01.429492074,340,495.225,331.924,-4.555057967881445,14.169711770228146
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,501,2023-05-12 10:24:01.457490074,2023-05-12 10:24:01.841598074,384,484.78,327.274,-5.360020907093165,14.51280405456559
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,502,2023-05-12 10:24:01.861477074,2023-05-12 10:24:02.525521074,664,491.355,325.816,-4.857832757923782,14.625996618758377
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,503,2023-05-12 10:24:02.557465074,2023-05-12 10:24:02.929460074,371,494.17,378.62,-4.594765231253392,10.66639762727883
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,504,2023-05-12 10:24:02.949446074,2023-05-12 10:24:03.29515074,80,496.342,376.878,-4.431324177099173,10.797838672773626
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,505,2023-05-12 10:24:03.49490074,2023-05-12 10:24:03.321492074,272,520.51,336.5,-2.6168888548422364,13.836453982431472
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,506,2023-05-12 10:24:03.377488074,2023-05-12 10:24:03.617547074,240,461.794,357.422,-7.076534490802781,12.238242718683832
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,507,2023-05-12 10:24:03.657475074,2023-05-12 10:24:03.745425074,87,411.586,292.748,-11.062013621425432,17.025179800354987
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,508,2023-05-12 10:24:03.837583074,2023-05-12 10:24:04.401426074,563,473.515,331.959,-6.216584132232781,14.15417974854648
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,509,2023-05-12 10:24:04.429475074,2023-05-12 10:24:04.493521074,64,410.075,309.68,-11.129224154157765,15.75844074496724
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,510,2023-05-12 10:24:04.545476074,2023-05-12 10:24:05.221545074,676,504.543,323.39,-3.8490646136625593,14.814735286094688
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,511,2023-05-12 10:24:05.261433074,2023-05-12 10:24:05.389551074,128,511.939,333.521,-3.274472660041492,14.05720809433368
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,512,2023-05-12 10:24:05.557478074,2023-05-12 10:24:05.661490074,104,548.87,333.915,-0.4478948073502735,14.035832202019686
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,513,2023-05-12 10:24:05.741510074,2023-05-12 10:24:05.817505074,75,498.415,325.713,-4.316832234925861,14.63744221775111
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,514,2023-05-12 10:24:06.5553074,2023-05-12 10:24:06.121441074,115,610.498,283.761,4.32670449140017,17.79143347595178
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,515,2023-05-12 10:24:06.317597074,2023-05-12 10:24:06.809674074,492,479.043,332.314,-5.793125750546771,14.131242431183065
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,516,2023-05-12 10:24:06.829487074,2023-05-12 10:24:06.969492074,140,516.82,326.972,-2.905046588030734,14.550689978489544
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,517,2023-05-12 10:24:06.997458074,2023-05-12 10:24:07.189526074,192,539.596,349.959,-1.1542408853021178,12.829816577520146
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,518,2023-05-12 10:24:07.221567074,2023-05-12 10:24:07.397512074,175,471.976,345.935,-6.315684018338935,13.105595300286485
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,519,2023-05-12 10:24:07.517491074,2023-05-12 10:24:07.577588074,60,502.705,321.856,-3.991453435345446,14.929001897965897
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,520,2023-05-12 10:24:07.669464074,2023-05-12 10:24:08.349577074,680,467.872,320.566,-6.665764131499116,15.004151379633257
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,521,2023-05-12 10:24:08.385627074,2023-05-12 10:24:08.865431074,479,488.202,329.035,-5.09584696061405,14.382725341204468
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,522,2023-05-12 10:24:09.17504074,2023-05-12 10:24:09.225591074,208,571.312,340.838,1.2677911900583227,13.51546714088145
